Date,SOS008L02P,SOS005L04P,SOS003L04P,SOS002L09P,SOS001L12P,SOS500M24P,SOS250M48P,SOP001L12P,POV005L04P,POV002L09P,POV001L24P,POV500M24P,POP001L12P,POP015K,SO0005L04P,SO0002L09P,SO0001L12P,SO0500M24P,POP005L04P,POP002L09P,POP001L12P.1,POP500M24P,POPF01L12P,AT5X5K,ATN02K12P,ATN01K24P,MAR02K12P,MAR01K24P,ATWWP002K12P,ATWWP001K24P,MASR025K,MAHS025K,SE500G24P,SE200G24P,ATPPCH5X5K,ATPA1K24P,MAPA1K24P,MAP1K25P,MAC1K25P,EEA500G12P,EEA200G24P
2023-01-01 00:00:00,14.83776,55.3472,0.0,33.68304000000001,44.33664000000001,11.07312,0.0,0.0,0.0,0.0,2.19492,2.2386,5.525519999999999,0,0,0,0,0,0.0,0.0,0.0,0.0,2.184,37.5,4.8,84.0,2.4,2.4,0.0,0.0,0.0,1.2,6.0,0.0,0,0,0,0.0,0.0,0,0
2023-01-02 00:00:00,14.92608,110.4,0.0,99.36,77.28,38.64,0.0,0.0,2.8028,4.9959,8.77968,6.58476,14.28336,0,0,0,0,0,2.73,1.65438,5.46,4.37892,1.24488,37.5,12.0,96.0,2.4,4.8,0.0,0.0,2.5,0.0,1.8,0.0,0,0,0,0.0,0.6,0,0
2023-01-03 00:00:00,0.0,73.8208,0.0,83.67768000000001,110.4,93.84000000000002,0.0,0.0,0.0,0.01638,7.65492,9.828,0.0,0,0,0,0,0,0.0,0.0,3.34152,3.276,0.0,50.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,1.8,0.0,0,0,0,0.0,0.0,0,0
2023-01-04 00:00:00,0.0,193.1448,22.23456,256.31568,117.22272,80.38224000000001,0.0,0.1104,0.0,11.58066,21.84,4.38984,13.19136,0,0,0,0,0,0.0,3.29238,8.736,2.2386,2.8392,50.0,40.8,72.0,0.0,33.6,0.0,0.0,0.125,0.0,0.6,0.0,0,0,0,0.0,0.0,0,0
2023-01-05 00:00:00,0.0,294.4,22.32288,264.96,167.32224,88.32000000000002,0.0,4.416,9.1,6.61752,14.196,9.84984,11.28036,0,0,0,0,0,1.82,1.67076,5.547359999999999,1.10292,0.58968,50.0,24.0,120.0,0.0,60.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0.0,0.0,0,0
2023-01-06 00:00:00,0.0,103.4632,0.0,83.04840000000002,55.26624,17.69712,0.0,0.0,0.0,0.0,0.01092,3.39612,2.59896,0,0,0,0,0,0.0,0.0,0.01092,0.0,0.0,25.0,19.2,0.12,7.2,7.2,12.96,24.0,2.5,0.0,2.4,0.0,0,0,0,0.0,0.0,0,0
2023-01-07 00:00:00,0.0,147.2184,0.0,50.22648000000001,102.82656,26.23104,0.0,0.0,0.0,6.51924,0.0,10.99644,8.736,0,0,0,0,0,0.0,2.47338,0.0,3.34152,0.0,37.5,9.6,72.0,0.168,7.2,0.0,21.192,1.125,1.4,2.4,1.416,0,0,0,0.0,0.0,0,0
2023-01-08 00:00:00,0.0,184.0,22.1352,0.0,92.58144,0.0,20.07072,1.104,7.2982,0.0,13.12584,0.0,15.60468,0,0,0,0,0,1.82,0.0,4.41168,0.0,0.0,37.5,0.0,72.0,0.0,8.4,0.0,0.0,0.0,0.0,3.0,0.4896,0,0,0,0.0,0.096,0,0
2023-01-09 00:00:00,0.0,110.7128,22.23456,0.0,110.44416,0.0,32.83296,0.0,0.0,0.0,15.32076,0.0,5.94048,0,0,0,0,0,0.0,0.0,1.10292,0.0,0.0,37.5,24.0,144.0,12.0,19.2,0.0,10.392,2.85,0.0,0.9,0.312,0,0,0,0.0,0.0,0,0
2023-01-10 00:00:00,0.0,93.0488,20.07072,0.0,129.45504,39.21408,0.0,2.230080000000001,5.4782,0.0,0.0,16.38,16.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,28.8,121.2,7.2,60.0,0.0,0.0,12.75,5.0,3.81,0.0,0,0,0,0.0,0.0,0,0
2023-01-11 00:00:00,29.44,193.2368,28.21824,0.0,165.6,44.17104,0.0,1.104,10.9928,0.0,16.40184,16.4346,9.08544,0,0,0,0,0,1.82,0.0,6.65028,10.4286,5.38356,50.0,24.0,132.0,7.2,13.2,0.0,0.0,7.5,0.0,3.108,2.8704,0,0,0,0.0,0.0,0,0
2023-01-12 00:00:00,22.28608,227.2584,0.0,245.088,165.73248,93.84000000000002,0.0,0.0,0.0,0.0,21.91644,0.0,19.1646,0,0,0,0,0,0.0,0.0,10.93092,0.0,0.0,50.0,40.8,132.0,7.2,9.6,0.0,0.0,0.15,1.7,4.8,0.0,0,0,0,0.0,0.792,0,0
2023-01-13 00:00:00,0.0,129.2048,0.0,78.82560000000001,59.15232000000001,40.66032000000001,0.0,0.0,0.0,24.63552,8.7906,0.0,0.0,0,0,0,0,0,0.0,8.419319999999999,0.0,0.0,0.0,50.0,36.0,132.0,7.2,26.4,0.0,0.0,0.0,0.0,7.2,0.0,0,0,0,0.0,0.0,0,0
2023-01-14 00:00:00,0.0,119.6,0.0,132.48,132.48,32.31408,0.0,0.0,5.4964,0.0,0.0,13.1586,8.736,0,0,0,0,0,1.82,0.0,0.0,1.13568,0.02184,37.5,24.0,120.0,0.0,24.0,0.0,0.0,1.3,0.0,9.0,0.0,0,0,0,0.0,0.0,0,0
2023-01-15 00:00:00,19.19488,73.60000000000001,15.99696,198.72,131.34288,44.95488,0.02208,2.3184,0.0,0.0,0.0,0.0,10.65792,0,0,0,0,0,0.0,0.0,0.0,0.0,5.46,25.0,12.0,96.0,0.0,12.6,0.0,0.0,3.625,0.0,9.0,0.0,0,0,0,0.0,0.0,0,0
2023-01-16 00:00:00,0.0,110.492,22.7424,116.0856,126.96,60.1128,0.0,0.0,0.0,3.47256,7.13076,3.34152,15.288,0,0,0,0,0,0.0,0.0,1.10292,1.092,4.50996,17.5,12.0,60.0,0.0,2.88,0.0,0.0,7.5,3.75,9.0,0.0,0,0,0,0.0,0.0,0,0
2023-01-17 00:00:00,0.0,98.3112,27.61104,115.19136,88.32000000000002,27.62208,8.832,2.2632,5.5146,16.52742,32.77092,16.46736,11.0292,0,0,0,0,0,1.82,4.97952,10.92,3.28692,4.11684,25.0,0.0,48.0,0.0,20.4,0.0,0.0,12.5,0.0,8.4,0.0,0,0,0,2.4,0.0,0,0
2023-01-18 00:00:00,0.0,202.7864,33.62784000000001,135.22896,110.4,0.0552,40.85904,0.0,7.2982,8.38656,16.39092,0.0,7.87332,0,0,0,0,0,2.73,3.30876,10.92,0.0,7.3164,50.0,36.0,96.0,7.248,22.08,0.0,0.0,1.075,0.0,7.2,0.0288,0,0,0,0.0,0.0,0,0
2023-01-19 00:00:00,0.0,237.5992000000001,0.0,147.00312,143.54208,42.39360000000001,0.0552,2.230080000000001,0.0,0.0,0.0,0.03276,9.65328,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0576,62.5,36.0,120.0,12.0,19.2,0.0,0.0,0.0,2.475,7.2,0.0,0,0,0,0.0,0.0,0,0
2023-01-20 00:00:00,0.04416,36.0088,22.11312,49.87872000000001,39.86544,24.98352,0.0,0.0,6.37,0.0,8.75784,13.13676,0.0,0,0,0,0,0,1.82,0.0,3.276,7.79688,3.9312,75.0,48.0,120.0,0.0,4.8,0.0,0.0,0.0,0.0,4.8,2.16,0,0,0,0.0,0.0,0,0
2023-01-21 00:00:00,29.46944,55.2368,0.0,49.72968000000001,77.31312000000001,44.17104,0.0,2.208,0.0,0.0,16.39092,8.736,0.0,0,0,0,0,0,0.0,0.0,4.54272,2.20584,4.57548,12.5,24.0,72.0,0.0,12.0,0.0,0.0,0.0,2.15,6.0,0.96,0,0,0,0.0,0.6,0,0
2023-01-22 00:00:00,15.1616,56.85600000000001,0.0,49.68000000000001,99.36,60.73104000000001,0.0,0.0,0.0,0.03276,10.92,5.46,10.96368,0,0,0,0,0,0.0,0.0,2.184,1.2012,1.22304,12.5,12.0,60.0,0.0,11.904,0.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0.0,0.0,0,0
2023-01-23 00:00:00,14.72,56.1568,0.0,91.11312,77.45664,33.20832,0.0,0.0,0.0,1.90008,6.595680000000001,8.7906,10.95276,0,0,0,0,0,0.0,1.75266,1.10292,0.0,6.552,12.5,12.0,60.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0,0,0.0,0.0,0,0
2023-01-24 00:00:00,14.7936,92.95680000000002,0.0,99.49248,77.47872,40.85904,0.0,8.87616,12.74,16.44552,5.514600000000001,12.07752,3.0576,0,0,0,0,0,3.64,1.13022,0.0,0.0,4.66284,12.5,0.0,48.0,7.2,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0.0,0.0,0,0
2023-01-25 00:00:00,14.88192,147.3104,0.0,149.13936,110.43312,55.24416,0.0,0.0,3.64,0.0,27.31092,0.0,13.40976,0,0,0,0,0,5.46,0.0,0.0,0.0,1.365,50.0,24.0,96.0,16.8,36.0,0.0,0.0,11.0,1.475,3.0,0.0,0,0,0,0.0,0.0,0,0
2023-01-26 00:00:00,0.0,276.4968000000001,27.94224,149.05656,121.48416,49.80144,0.04416,9.64896,0.0,3.32514,5.525519999999999,8.834280000000001,9.282,0,0,0,0,0,0.0,4.97952,6.573840000000001,3.28692,0.73164,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.15,0.275,0.0,0.0,0,0,0,0.0,0.0,0,0
2023-01-27 00:00:00,0.0,0.0,0.0,40.02552000000001,51.81072,29.77488,0.0,0.0,0.0,0.0,8.76876,0.0,0.0,0,0,0,0,0,0.0,0.0,2.19492,0.0,0.0,0.0,9.312,60.0,0.0,13.08,0.0,0.0,0.0,3.75,3.6,0.0,0,0,0,0.0,0.0,0,0
2023-01-28 00:00:00,0.0,0.0,0.0,99.36,88.32000000000002,49.68000000000001,0.0,0.0,0.0,9.89352,0.0,0.0,5.46,0,0,0,0,0,0.0,1.68714,0.0,0.0,5.612880000000001,0.0,28.8,57.6,0.0,41.76,0.0,0.0,0.0,0.0,0.45,0.0,0,0,0,0.0,0.0,0,0
2023-01-29 00:00:00,0.0,147.8992,10.96272,115.92,110.4,55.24416,0.0,0.0,0.0,0.0,21.8946,17.49384,7.982519999999999,0,0,0,0,0,0.0,0.0,5.47092,4.41168,5.47092,37.5,28.8,72.0,0.0,0.0,0.048,0.0,0.0,0.45,3.0,1.584,0,0,0,0.0,0.0,0,0
2023-01-30 00:00:00,0.0,99.76480000000002,44.16000000000001,166.014,121.44,0.0,27.6,0.0,5.46,8.321039999999998,11.01828,0.0,10.45044,0,0,0,0,0,1.82,1.638,3.276,0.0,5.46,30.0,24.0,72.0,0.0,4.8,0.0,0.0,0.325,0.8,3.0,0.0,0,0,0,0.0,3.6,0,0
2023-01-31 00:00:00,7.404160000000001,225.9704,0.3312,110.96856,93.80688,44.24832000000001,0.01104,0.0,5.46,8.33742,13.13676,3.68004,13.7592,0,0,0,0,0,1.82,1.68714,3.3306,0.0,2.8938,30.0,19.2,72.0,0.0,12.0,0.0,0.0,5.0,0.15,5.4,0.0,0,0,0,0.0,0.0,0,0
2023-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17.5,24.0,72.0,9.6,9.12,0.0,0.0,0.0,0.0,6.0,0.0815999999999999,0,0,0,0.0,0.0,0,0
2023-02-02 00:00:00,17.94368,210.4776,0.0,43.00632000000001,122.13552,44.66784000000001,0.0,0.0,7.28,8.19,38.2746,26.21892,34.22328,0,0,0,0,0,0.0,1.638,7.66584,5.569199999999999,5.514600000000001,50.0,36.0,144.0,0.0,10.68,0.0,0.0,2.5,0.0,3.0,0.96,0,0,0,0.0,0.0,0,0
2023-02-03 00:00:00,0.0,42.6328,0.0,23.05152,9.582720000000002,22.70928,0.0,0.0,10.9564,24.60276,16.39092,10.94184,4.160519999999999,0,0,0,0,0,0.0,8.20638,5.547359999999999,3.30876,0.0,50.0,24.0,108.0,0.24,24.36,0.0,0.0,1.75,1.25,3.0,0.0,0,0,0,0.0,0.0,0,0
2023-02-04 00:00:00,44.16,156.4368,0.0,86.06232000000001,99.38208,37.78992,0.0,0.0,0.0,0.0,0.0,5.46,10.94184,0,0,0,0,0,0.0,0.0,0.0,0.0,4.368,12.5,12.0,12.0,0.0,29.16,0.0,0.0,2.5,0.0,6.0,0.9552,0,0,0,0.0,1.032,0,0
2023-02-05 00:00:00,30.42624,193.2,22.08000000000001,51.33600000000001,70.33584,49.68000000000001,0.34224,1.4352,0.7644,11.51514,27.31092,22.04748,10.92,0,0,0,0,0,9.2092,6.699419999999999,10.93092,11.1384,5.72208,12.5,12.0,12.0,9.6,12.0,0.0,0.0,2.5,0.0,3.0,0.0,0,0,0,0.0,0.0,0,0
2023-02-06 00:00:00,0.0,109.0016,22.2456,114.99264,73.68096000000001,28.01952,0.0,0.0,0.0,6.601139999999999,27.04884,27.70404,11.55336,0,0,0,0,0,1.8928,3.32514,0.0,5.48184,5.48184,12.5,12.0,24.0,7.2,12.0,0.0,0.0,3.525,0.05,0.0,0.0,0,0,0,0.0,0.0,0,0
2023-02-07 00:00:00,0.0,252.54,22.09104,256.72968,181.68528,60.72000000000001,0.0,0.0,21.84,24.58638,1.10292,15.46272,0.96096,0,0,0,0,0,1.82,4.97952,10.06824,0.0,11.70624,0.0,0.0,96.0,0.0,9.12,0.0,0.0,5.025,2.5,4.8,0.96,0,0,0,0.0,0.0,0,0
2023-02-08 00:00:00,0.0,235.336,66.24,100.188,154.60416,52.31856000000001,0.0,4.0848,14.6692,8.2719,27.3,6.825,0.0,0,0,0,0,0,7.3164,4.97952,21.44688,0.0,7.17444,0.0,0.0,96.0,7.2,14.4,0.0,0.0,12.5,0.0,4.872,0.0144,0,0,0,0.0,0.0,0,0
2023-02-09 00:00:00,0.0,184.0,34.84224,99.37656,143.53104,66.29520000000001,0.0,0.0,0.0,0.0,27.14712,10.92,2.184,0,0,0,0,0,0.0,0.0,0.36036,10.94184,0.0,0.0,12.0,72.0,14.4,14.4,0.0,0.0,0.0,0.0,3.0,1.92,0,0,0,0.0,0.0,0,0
2023-02-10 00:00:00,0.0,228.988,0.0,57.96000000000001,66.47184000000001,44.2152,0.0,0.0,0.0,9.89352,22.52796,11.00736,4.368,0,0,0,0,0,0.0,3.37428,3.13404,4.13868,0.0,25.0,24.0,48.0,0.0,22.68,0.0,0.0,2.025,0.0,4.2,0.0,0,0,0,0.0,0.0,0,0
2023-02-11 00:00:00,0.0,92.0,0.0,49.8456,74.71872,62.0448,0.0,0.0,0.0,24.91398,21.84,5.46,9.828,0,0,0,0,0,0.0,8.222760000000001,7.9716,3.276,0.0,25.0,4.8,24.0,0.0,10.8,19.08,58.8,0.0,3.0,1.8,0.48,0,0,0,0.0,0.0,0,0
2023-02-12 00:00:00,0.0,184.1656,33.35184,107.64,143.52,59.40624,0.0,0.0,9.1,0.0,43.15584,16.45644,19.4376,0,0,0,0,0,0.0,0.0,0.0,5.47092,3.276,25.0,2.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.48,0,0,0,0.0,0.0,0,0
2023-02-13 00:00:00,29.44,184.4048,0.0,115.92,154.56,77.28,0.0,3.63216,5.4964,5.06142,32.23584,5.46,0.6552,0,0,0,0,0,0.0,0.0,0.07644,0.0,5.656560000000001,50.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0048,0,0,0,0.0,0.0,0,0
2023-02-14 00:00:00,12.96832,184.7176,0.0,80.26632000000001,94.30368,0.0,21.73776,0.0,16.38,16.59294,32.76,32.77092,6.9888,0,0,0,0,0,0.0,1.638,0.0,6.61752,10.92,37.5,24.0,120.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0.0,0.0,0,0
2023-02-15 00:00:00,11.56992,190.0904,0.0,109.84248,127.10352,0.0,47.79216,9.63792,18.2,16.38,32.76,0.0,8.2992,0,0,0,0,0,14.5964,13.1859,2.184,0.0,0.0,37.5,12.0,120.0,0.36,28.8,0.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0.0,1.92,0,0
2023-02-16 00:00:00,31.23584,211.1216,0.0,72.59904,114.13152,57.2976,10.01328,0.0,12.7764,8.239139999999999,32.76,11.34588,21.84,0,0,0,0,0,0.0,0.0,10.99644,5.492760000000001,2.184,62.5,0.0,144.0,0.0,60.0,0.0,0.0,0.0,0.0,7.2,2.88,0,0,0,0.0,0.0,0,0
2023-02-17 00:00:00,11.30496,188.7104,7.628640000000001,119.71224,132.85536,55.23312,0.0,0.0,0.0,0.0,0.03276,10.55964,6.46464,0,0,0,0,0,0.0,0.0,9.48948,5.46,0.72072,62.5,24.0,144.0,2.4,48.0,0.0,0.0,7.5,1.25,6.0,0.0,0,0,0,0.0,0.0,0,0
2023-02-18 00:00:00,22.33024,202.5288,5.255040000000001,136.23912,108.05952,49.76832000000001,0.0,3.6432,0.0,25.09416,21.84,11.01828,7.327319999999999,0,0,0,0,0,0.0,8.222760000000001,10.92,0.0,0.0,25.0,24.0,72.0,0.0,0.0,0.0,0.0,4.9,0.0,12.0,0.0,0,0,0,0.0,0.0,0,0
2023-02-19 00:00:00,0.0,220.8,25.51344,208.62288,110.4,55.24416,0.0,4.250400000000001,0.0,0.0,27.03792,21.85092,1.71444,0,0,0,0,0,0.0,0.0,11.9028,6.70488,0.0,25.0,24.0,72.0,12.12,21.288,0.0,0.0,0.0,0.325,7.2,0.96,0,0,0,0.0,0.0,0,0
2023-02-20 00:00:00,0.0,220.8,28.11888,198.72,121.44,81.35376000000001,0.0,4.15104,0.0,0.0,52.02288,11.0838,0.0,0,0,0,0,0,0.0,0.0,0.0,3.28692,0.0,25.0,36.0,72.0,12.0,0.0,0.0,0.0,5.0,2.5,12.0,0.0,0,0,0,0.0,0.0,0,0
2023-02-21 00:00:00,0.0,185.38,0.0,210.0636,139.81056,97.7592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.008,0.0,0,0,0,0.0,0.0,0,0
2023-02-22 00:00:00,0.0,206.2088,27.24672,165.6,106.84512,44.17104,0.0,0.0,5.46,13.21866,21.87276,22.01472,0.0,0,0,0,0,0,0.0,3.32514,0.0,0.0,15.96504,25.0,12.0,144.0,0.0,36.0,0.0,0.0,5.0,1.25,15.0,1.9296,0,0,0,0.0,0.0,0,0
2023-02-23 00:00:00,0.0,200.5232,48.44352000000001,71.96976000000001,115.13616,61.17264000000001,0.0,0.0,0.0,0.0,16.38,0.0,16.38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,120.0,0.0,24.0,0.0,0.0,2.75,1.2,12.0,0.0,0,0,0,0.0,0.0,0,0
2023-02-24 00:00:00,0.0,216.3472,0.0,93.28248,105.20016,45.74976,0.0,0.0,0.0,0.0,0.0,0.0,5.6784,0,0,0,0,0,0.0,0.0,21.88368,0.0,0.0,37.5,12.0,120.0,0.0,11.712,0.0,0.0,0.0,0.0,18.0,1.2,0,0,0,0.0,0.0,0,0
2023-02-25 00:00:00,0.0,184.0,0.0,165.6,110.4,35.75856,0.0,4.581600000000001,12.7582,24.7338,10.93092,0.0,7.84056,0,0,0,0,0,0.0,4.946759999999999,22.01472,0.0,3.276,25.0,12.0,72.0,4.8,16.8,0.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0.0,0.0,0,0
2023-02-26 00:00:00,0.0,233.1648,12.72912,72.6156,171.03168,33.14208,0.0,0.0,0.0,0.0,21.84,25.21428,16.38,0,0,0,0,0,0.0,0.0,10.98552,7.65492,5.46,25.0,15.48,96.0,4.8,12.0,0.0,0.0,7.1,0.0,15.0,0.0,0,0,0,0.0,0.0,0,0
2023-02-27 00:00:00,0.0,331.2,22.15728,132.87744,176.64,38.78352,0.0,0.0,0.0,0.0,11.22576,16.94784,16.82772,0,0,0,0,0,0.0,0.0,5.525519999999999,0.0,5.667479999999999,12.5,19.2,72.0,4.8,12.0,0.0,0.0,5.0,0.0,12.0,3.36,0,0,0,0.0,0.0,0,0
2023-02-28 00:00:00,0.0,158.4976,24.80688,66.35592000000001,83.25264000000001,33.12,0.0,0.0,0.0,6.601139999999999,17.5812,0.0,16.77312,0,0,0,0,0,0.0,3.30876,0.0,5.2416,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0
2023-03-01 00:00:00,0.0,184.0,36.05664,66.24000000000001,110.4,35.29488000000001,0.03312,4.581600000000001,14.56,8.19,16.38,8.7906,13.18044,0,0,0,0,0,3.64,3.276,2.184,2.22768,3.31968,0.0,0.0,48.0,0.0,5.16,0.0,0.0,0.0,0.0,15.0,1.44,0,0,0,0.0,0.0,0,0
2023-03-02 00:00:00,44.16,347.0056,0.0,49.68000000000001,176.64,44.6016,0.0,0.6292800000000001,5.46,8.239139999999999,17.49384,10.92,17.13348,0,0,0,0,0,3.64,3.32514,4.5318,2.21676,3.4944,0.0,0.0,48.0,0.0,30.84,0.744,0.0,0.0,0.0,3.54,0.0,0,0,0,0.0,0.0,0,0
2023-03-03 00:00:00,0.26496,185.6744,0.0,71.55576,103.64352,39.10368,0.0,0.0,9.3184,22.45698,19.66692,17.23176,9.78432,0,0,0,0,0,0.0,3.29238,5.48184,5.48184,1.02648,0.0,12.0,120.0,0.144,14.4,0.0,0.0,5.0,1.25,0.33,0.0,0,0,0,0.0,0.0,0,0
2023-03-04 00:00:00,14.72,110.4368,0.0,49.68000000000001,99.39312,28.71504,0.0,0.0,6.188,0.0,21.91644,10.92,4.368,0,0,0,0,0,3.64,0.0,10.95276,5.50368,7.207199999999999,0.0,8.952,42.216,0.0,18.024,0.0,0.0,0.375,0.0,0.066,0.0,0,0,0,0.0,0.0,0,0
2023-03-05 00:00:00,25.9072,110.4736,0.0,69.38640000000001,127.74384,33.12,0.0,0.0,0.0,0.0,21.84,16.4892,8.98716,0,0,0,0,0,1.82,0.0,10.95276,10.93092,5.14332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,6.6,0.0048,0,0,0,0.0,0.0,0,0
2023-03-06 00:00:00,14.72,240.764,0.0,49.94496000000001,107.49648,70.00464,0.0,0.0,0.0,11.48238,10.99644,0.0,0.0,0,0,0,0,0,0.0,4.93038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,7.15,0.0,6.0,1.44,0,0,0,0.0,0.24,0,0
2023-03-07 00:00:00,15.72096,234.6552,0.0,53.55504000000001,154.49376,55.21104000000001,0.0,0.0,18.291,11.5479,10.92,18.6732,0.0,0,0,0,0,0,1.911,3.66912,10.92,5.46,0.0,10.0,12.0,60.0,12.0,60.0,0.0,0.0,0.0,0.0,6.0,0.48,0,0,0,0.0,0.0,0,0
2023-03-08 00:00:00,0.0,210.6064,0.0,91.19592000000002,102.0096,16.64832,0.0,3.70944,0.0,11.67894,10.96368,13.2132,0.0,0,0,0,0,0,0.0,0.0,11.00736,3.36336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.525,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0
2023-03-09 00:00:00,30.35264,189.152,0.0,83.56176,116.61552,39.42384000000001,0.0,3.37824,29.12,0.0,7.4802,10.92,14.44716,0,0,0,0,0,7.2982,0.03276,5.1324,7.982519999999999,0.0,18.125,12.0,72.0,9.744,28.8,0.0,0.0,0.0,5.0,3.0,0.0096,0,0,0,0.0,0.6,0,0
2023-03-10 00:00:00,0.0,202.5288,0.0,140.44536,119.22096,28.73712,0.0,0.0,0.0,18.06714,18.95712,0.0,7.17444,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12.5,12.12,60.0,0.0,12.0,0.0,0.0,0.0,0.0,1.8,0.0,0,0,0,0.0,0.0,0,0
2023-03-11 00:00:00,0.0,214.3968,33.12,106.91136,96.55584000000002,37.75680000000001,0.0,0.0,0.0,0.0,21.85092,0.0,16.38,0,0,0,0,0,0.0,0.0,5.47092,0.0,0.0,0.0,12.048,24.0,0.0,19.2,0.0,0.0,2.825,0.0,3.0,0.0,0,0,0,0.0,0.0,0,0
